CODPROD;PRODUTO;UNID_MED;QTD_CX;EAN;NCM;CODCEST;MARCA;QTESTDISP;CUSTO_ULT_ENT;CUSTO_REAL;CUSTO_REP;PERC_IVA;MVA;PERC_ICMS;PERCPIS;PERCCOFINS;VLR_MARGEM_ZERO;PVENDA;PVENDAST;PERC_ST;QTD_VEN_MES_ATUAL;QTD_VEN_MES_ANT1;QTD_VEN_MES_ANT2;QTD_VEN_MES_ANT3;QTD_VEN_GIRODIA;DIASDISP;VALOR_ULT_ENT;CODEPTO;DEPARTAMENTO;CODSEC;SECAO;CODCATEGORIA;CATEGORIA;
16661;AZEITE OLIVEIRA SERRA EV VD 500ML;CX;12;5601024122270;15092000;1706700;OLIVEIRA DA SERRA;2222;18,36;17,61;18,31;12;16,3;12;0;0;20,12;22,06;22,49;1,92;186;1465;191;234;21;8;18,36;10006;ALTO GIRO;10085;ÓLEOS E AZEITES;21;AZEITE EXTRA VIRGEM
24414;AZEITE PORTA 6 EV VD 500ML;CX;6;5601996798541;15092000;1706700;PORTA 6;3485;20,01;20,01;20,01;12;16,3;12;0;0;21,87;30,4;30,99;1,92;23;1;0;0;0;52014;;10006;ALTO GIRO;10085;ÓLEOS E AZEITES;21;AZEITE EXTRA VIRGEM
22207;AZEITE ROSSIO EV FRUT ABT 250ML;CX;6;5601252120802;15092000;1706700;ROSSIO (GALLO);2;21,76;21,61;22,48;12;16,3;12;0;0;24,73;27,19;27,72;1,92;0;2;1;0;0;10;22,67;10006;ALTO GIRO;10085;ÓLEOS E AZEITES;21;AZEITE EXTRA VIRGEM
22209;AZEITE ROSSIO EV FRUT ABT 500ML;CX;6;5601252120741;15092000;1706700;ROSSIO (GALLO);25;38,79;38,92;40,63;12;16,3;12;0;0;46,72;50,51;51,49;1,92;0;0;18;10;0;13;42,82;10006;ALTO GIRO;10085;ÓLEOS E AZEITES;21;AZEITE EXTRA VIRGEM
22210;AZEITE ROSSIO EV MADU ABT 500ML;CX;6;5601252120765;15092000;1706700;ROSSIO (GALLO);42;38,79;38,92;40,63;12;16,3;12;0;0;45,33;50,87;51,86;1,92;0;0;6;5;0;57;42,82;10006;ALTO GIRO;10085;ÓLEOS E AZEITES;21;AZEITE EXTRA VIRGEM
22208;AZEITE ROSSIO EV VERD ABT 500ML;CX;6;5601252120727;15092000;1706700;ROSSIO (GALLO);43;38,79;38,99;40,69;12;16,3;12;0;0;45,33;50,87;51,86;1,92;0;0;6;6;0;53;42,82;10006;ALTO GIRO;10085;ÓLEOS E AZEITES;21;AZEITE EXTRA VIRGEM
9789;AZEITE SERRATA EV SELECAO 0,5% VD 500ML;CX;12;5601941002624;15092000;1706700;SERRATA;320;17,13;16,9;17,61;12;16,3;12;0;0;19,46;22,55;22,99;1,92;0;46;2972;3117;68;0;17,84;10006;ALTO GIRO;10085;ÓLEOS E AZEITES;21;AZEITE EXTRA VIRGEM
13107;AZEITE SERRATA EV SELECAO VD 500ML IMP;CX;12;5601941000576;15092000;1706700;SERRATA;791;15,82;15,82;16,48;12;16,3;12;0;0;17,05;22,55;22,99;1,92;430;826;0;0;9;7;10,88;10006;ALTO GIRO;10085;ÓLEOS E AZEITES;21;AZEITE EXTRA VIRGEM
24006;AZEITE VILA FLOR EXT V 0,5% VD 500ML;CX;12;5601941002075;15092000;1706700;VILA FLOR;4;16,48;16,48;17,17;12;16,3;12;0;0;17,95;22,98;23,43;1,92;0;0;2;101;1;0;17,17;10006;ALTO GIRO;10085;ÓLEOS E AZEITES;21;AZEITE EXTRA VIRGEM
20908;AZEITONA ANDORINHA VE C/ORG TOM VD 340G;CX;12;5601024060220;20057000;1709200;ANDORINHA;3;10;10;11,48;21,25;34,33;12;1,65;7,6;12,7;14,13;14,71;3,94;0;0;0;0;0;;11,48;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
20909;AZEITONA ANDORINHA VERDE S/CAR VD 340GR;CX;12;5601024060206;20057000;1709200;ANDORINHA;1;9,2;9,2;10,56;21,25;34,33;12;1,65;7,6;11,68;13,18;13,72;3,94;0;0;0;0;0;;10,56;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
22412;AZEITONA GALLO VER FATIADA VD 160G;CX;24;5601252120338;20057000;1709200;GALLO;63;7,19;7,19;8,25;21,25;34,33;12;1,65;7,6;8,71;10,08;10,5;3,96;5;32;10;19;0;3;8,25;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
22184;AZEITONA GALLO VERDE C/CAR DOY PACK 180G;CX;24;5601252120352;20057000;1709200;GALLO;128;4,18;4,18;4,8;21,25;34,33;12;1,65;7,6;5,31;6,04;6,29;3,96;6;29;29;21;0;6;4,8;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
22185;AZEITONA GALLO VERDE S/CAR DOY PACK 150G;CX;24;5601252120376;20057000;1709200;GALLO;82;4,6;4,6;5,28;21,25;34,33;12;1,65;7,6;5,84;6,71;6,99;3,96;21;61;6;57;1;2;5,28;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
15536;AZEITONA OLE VER FAT SH 120G;CX;36;7891032014324;20057000;1709200;OLE;153;3,11;3,14;3,6;21,25;34,33;12;1,65;7,6;3,95;4,7;4,89;3,96;7;107;74;57;2;1;3,57;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
17065;AZEITONA OLE VER FAT VD 130G;CX;12;7891032014362;20057000;1709200;OLE;12;5;5,09;6,38;21,25;34,33;12;1,65;7,6;5,39;7,83;8,15;3,94;0;6;5;2;0;6;6,26;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
17162;AZEITONA OLE VER RECH VD 140G;CX;12;7891032014379;20057000;1709200;OLE;42;5,53;5,77;7,02;21,25;34,33;12;1,65;7,6;7,02;8,78;9,14;3,94;0;3;2;0;0;62;6,92;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
15534;AZEITONA OLE VER S/CAR SH 120G;CX;36;7891032014287;20057000;1709200;OLE;99;3,11;3,12;3,59;21,25;34,33;12;1,65;7,6;4,32;4,7;4,89;3,96;12;77;121;62;2;0;3,57;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
17064;AZEITONA OLE VER S/CAR VD 120G;CX;12;7891032014355;20057000;1709200;OLE;40;4,89;4,95;6,2;21,25;34,33;12;1,65;7,6;6,21;7,65;7,97;3,96;10;7;5;2;0;21;6,12;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
15532;AZEITONA OLE VER SH 100G;CX;36;7891032014249;20057000;1709200;OLE;6;2;1,99;2,29;21,25;34,33;12;1,65;7,6;0,06;2,86;2,98;3,96;1;104;89;38;2;0;2,29;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
16375;AZEITONA OLE VER VD 100G;CX;12;7891032014256;20057000;1709200;OLE;46;3,41;3,42;4,28;21,25;34,33;12;1,65;7,6;4,34;5,47;5,7;3,96;0;6;1;5;0;28;4,28;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
17720;AZEITONA OLE VER VD 140G;CX;12;7891032014348;20057000;1709200;OLE;21;4,58;4,48;5,6;21,25;34,33;12;1,65;7,6;5,82;7,06;7,35;3,94;0;4;2;3;0;17;5,98;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
15530;AZEITONA OLE VER VD 500G;CX;12;7891032014157;20057000;1709200;OLE;77;10,77;11,35;14,21;21,25;34,33;12;1,65;7,6;13,68;17,1;17,8;3,94;0;3;0;3;0;96;13,49;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
2186;AZEITONA PALISTINHA VERDE SH 80G;CX;40;7898920222052;20057000;1709200;PALISTINHA;295;1,29;1,29;1,5;21,25;34,33;12;1,65;7,6;1,53;1,9;1,98;3,96;97;372;481;483;14;0;1,49;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
24153;AZEITONA PREDILECTA VER S/CAR ST UP 120G;CX;24;7896292314887;20057000;1709200;PREDILECTA;25;3,42;3,42;3,93;21,25;34,33;12;1,65;7,6;4,15;4,89;5,09;3,96;0;3;8;3;0;6;3,93;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
24151;AZEITONA PREDILECTA VERD RECH ST UP 150G;CX;24;7896292314863;20057000;1709200;PREDILECTA;27;4,33;4,33;4,97;21,25;34,33;12;1,65;7,6;5,25;6,23;6,49;3,96;0;8;1;0;0;11;4,97;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
24152;AZEITONA PREDILECTA VERDE FAT ST UP 120G;CX;24;7896292314870;20057000;1709200;PREDILECTA;22;3,26;3,26;3,74;21,25;34,33;12;1,65;7,6;3,95;4,7;4,89;3,96;0;0;5;11;0;5;3,74;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
24154;AZEITONA PREDILECTA VERDE SACHET 80G;CX;24;7896292327986;20057000;1709200;PREDILECTA;10;1,45;1,45;1,67;21,25;34,33;12;1,65;7,6;1,76;2,1;2,19;3,96;0;16;4;1;0;1;1,67;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
2559;AZEITONA PREDILECTA VERDE ST UP 100G;CX;24;7896292310100;20057000;1709200;PREDILECTA;14;1,85;1,85;2,12;21,25;34,33;12;1,65;7,6;2,24;2,68;2,79;3,96;5;6;3;4;0;4;2,12;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
2562;AZEITONA PREDILECTA VERDE ST UP 200G;CX;24;7896292308794;20057000;1709200;PREDILECTA;28;3,55;3,55;4,08;21,25;34,33;12;1,65;7,6;4,31;5,08;5,29;3,96;0;0;1;6;0;14;4,08;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
24156;AZEITONA PREDILECTA VERDE ST UP 500G;CX;12;7896292300804;20057000;1709200;PREDILECTA;32;10,24;10,24;11,75;21,25;34,33;12;1,65;7,6;13;14,31;14,9;3,96;0;0;0;5;0;40;11,75;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
22372;AZEITONA RIVOLI PRETA AZAPA PREM VD 300G;CX;12;7896183000271;20057000;1709200;RIVOLI;60;18,91;18,29;20,83;21,25;34,33;12;1,65;7,6;24,01;24,75;25,77;3,94;0;0;1;1;0;228;20,83;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
20874;AZEITONA RIVOLI VER R/PIM DOY PAC 1,01KG;CX;6;7896183003425;20057000;1709201;RIVOLI;1;21,99;31,89;38,59;21,25;;12;1,65;7,6;30,27;39;39;0;0;0;0;0;0;;26,62;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
20244;AZEITONA RIVOLI VERD C/CAR VIDRO 200G;CX;24;7896183001025;20057000;1709200;RIVOLI;1;3,04;2,82;3,35;21,25;34,33;12;1,65;7,6;7,71;3,69;3,83;3,61;0;165;1;5;1;0;3,35;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
20245;AZEITONA RIVOLI VERD FATIADA VIDRO 160G;CX;24;7896183001209;20057000;1709200;RIVOLI;6;5,63;4,11;4,06;21,25;34,33;12;1,65;7,6;7,44;8,63;8,98;3,94;0;0;0;0;0;;6,2;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
20256;AZEITONA RIVOLI VERD GORDAL PREMIUM 200G;CX;24;7896183001087;20057000;1709200;RIVOLI;96;10,06;9,87;11,09;21,25;34,33;12;1,65;7,6;5,83;13,27;13,81;3,94;0;1;1;6;0;45;11,09;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
22371;AZEITONA RIVOLI VERD GORDAL PREMIUM 300G;CX;12;7896183000264;20057000;1709200;RIVOLI;59;6,09;6,6;8,5;21,25;34,33;12;1,65;7,6;18,52;9,29;9,67;3,96;3;0;1;7;0;56;16,07;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
20314;AZEITONA RIVOLI VERD RECH PIMENT VD 200G;CX;24;7896183001063;20057000;1709200;RIVOLI;117;3,37;3,42;4,4;21,25;34,33;12;1,65;7,6;9,87;4,79;4,99;3,96;49;21;5;1;0;16;8,57;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
24309;AZEITONA SNACK VALE FERTIL PT S/C NA 50G;CX;24;7896272003145;20057000;1709200;VALE FERTIL;5;3;3;3,76;21,25;34,33;12;1,65;7,6;0;4,69;4,88;3,96;0;0;0;5;0;3;3,76;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
20628;AZEITONA SNACK VALE FERTIL VD S/C CH 50G;CX;24;7896272009338;20057000;1709200;VALE FERTIL;6;2,06;2,06;2,58;21,25;34,33;12;1,65;7,6;2,68;3,26;3,39;3,96;0;10;4;3;0;1;2,58;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
22634;AZEITONA SNACK VALE FERTIL VD S/C NA 50G;CX;24;7896272010648;20057000;1709200;VALE FERTIL;6;1,96;1,98;2,48;21,25;34,33;12;1,65;7,6;2,59;3,26;3,39;3,96;0;2;2;5;0;2;2,46;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
22049;AZEITONA SNACK VALE FERTIL VD S/C PR 50G;CX;24;7896272009321;20057000;1709200;VALE FERTIL;1;2,04;2,05;2,57;21,25;34,33;12;1,65;7,6;2,64;3,26;3,39;3,96;0;7;4;2;0;0;2,55;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
23762;AZEITONA TIO PACO AZAPA 500G;CX;6;7898174851725;20057000;1709200;TIO PACO;48;23,56;23,56;29,44;21,25;34,33;12;1,65;7,6;29,92;36,05;37,53;3,94;0;0;2;0;0;360;28,82;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
17255;AZEITONA TIO PACO PTA DOY PACK 80G;CX;24;7898174853361;20057000;1709200;TIO PACO;2;2,14;2,17;2,76;21,25;34,33;12;1,65;7,6;2,63;3,54;3,69;3,96;2;5;4;9;0;0;2,89;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
17267;AZEITONA TIO PACO PTA FAT 175G;CX;12;7898174852524;20057000;1709200;TIO PACO;9;7,29;7,29;9,11;21,25;34,33;12;1,65;7,6;9,26;11,17;11,63;3,94;0;0;0;2;0;33;8,92;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
17256;AZEITONA TIO PACO PTA FAT DPK 80G;CX;24;7898174853330;20057000;1709200;TIO PACO;18;3,04;3,07;3,87;21,25;34,33;12;1,65;7,6;3,61;4,76;4,96;3,94;2;6;6;8;0;3;3,97;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
23777;AZEITONA TIO PACO PTA PORTUG GALEGA 200G;CX;12;7898174853842;20057000;1709200;TIO PACO;46;10,31;10,31;12,89;21,25;34,33;12;1,65;7,6;13,1;15,76;16,41;3,94;0;0;0;1;0;345;12,61;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
17257;AZEITONA TIO PACO PTA S/CAR DPK 80G;CX;24;7898174853347;20057000;1709200;TIO PACO;28;3,22;3,18;3,98;21,25;34,33;12;1,65;7,6;3,61;4,76;4,96;3,94;12;5;11;10;0;4;3,8;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
17268;AZEITONA TIO PACO PTA S/CAR VD 160G;CX;12;7898174852548;20057000;1709200;TIO PACO;6;7,29;7,29;9,11;21,25;34,33;12;1,65;7,6;9,26;11,17;11,63;3,94;0;0;0;0;0;;8,92;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
17263;AZEITONA TIO PACO PTA VD 200G;CX;12;7898174850421;20057000;1709200;TIO PACO;26;6,79;6,82;8,59;21,25;34,33;12;1,65;7,6;7,98;10,5;10,93;3,94;0;1;0;0;0;195;8,79;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
23756;AZEITONA TIO PACO VDE RECH DOY PACK 300G;CX;20;7898174853767;20057000;1709200;TIO PACO;62;2,57;2,57;4,28;21,25;34,33;12;1,65;7,6;8,69;10,49;10,92;3,94;0;2;1;1;0;69;8,37;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
23757;AZEITONA TIO PACO VDE S/CAR DOY PCK 300G;CX;20;7898174853774;20057000;1709200;TIO PACO;65;6,84;6,84;8,55;21,25;34,33;12;1,65;7,6;8,69;10,49;10,92;3,94;0;1;1;5;0;41;8,37;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
17260;AZEITONA TIO PACO VER C/CAR VD 500G;CX;12;7898174850209;20057000;1709200;TIO PACO;18;10,36;10,36;12,94;21,25;34,33;12;1,65;7,6;13,15;15,85;16,5;3,94;0;3;0;10;0;10;12,67;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
17265;AZEITONA TIO PACO VER FAT 175G;CX;24;7898174850445;20057000;1709200;TIO PACO;55;6,06;5,59;7,2;21,25;34,33;12;1,65;7,6;7,31;8,73;9,09;3,96;2;1;2;4;0;29;8,05;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
17252;AZEITONA TIO PACO VER FAT DPK 80G;CX;24;7898174853309;20057000;1709200;TIO PACO;10;2,58;2,48;3,15;21,25;34,33;12;1,65;7,6;3,4;3,83;3,99;3,96;3;14;22;18;0;0;3,15;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
17264;AZEITONA TIO PACO VER S/CAR 160G;CX;24;7898174850438;20057000;1709200;TIO PACO;29;6,3;6,3;7,87;21,25;34,33;12;1,65;7,6;8;9,65;10,05;3,94;2;1;2;0;0;36;7,7;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
17254;AZEITONA TIO PACO VER S/CAR SH 80G;CX;24;7898174853323;20057000;1709200;TIO PACO;20;2,57;2,38;3,05;21,25;34,33;12;1,65;7,6;3,4;3,74;3,89;3,96;4;20;20;45;0;0;3,15;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
17261;AZEITONA TIO PACO VER VD 200G;CX;24;7898174850193;20057000;1709200;TIO PACO;46;5,21;4,86;6,19;21,25;34,33;12;1,65;7,6;5,88;7,35;7,65;3,94;0;2;4;5;0;15;6,82;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
23755;AZEITONA TIO PACO VERD FAT DOY PACK 300G;CX;20;7898174853750;20057000;1709200;TIO PACO;63;6,84;6,84;8,55;21,25;34,33;12;1,65;7,6;8,69;10,49;10,92;3,94;0;0;2;4;0;47;8,37;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
23759;AZEITONA TIO PACO VERDE 350G;CX;12;7898174851473;20057000;1709200;TIO PACO;128;8,55;8,55;10,68;21,25;34,33;12;1,65;7,6;12,04;13,08;13,62;3,94;0;0;0;0;0;;10,46;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
23754;AZEITONA TIO PACO VERDE DOY PACK 300G;CX;20;7898174853743;20057000;1709200;TIO PACO;61;4,49;4,49;5,61;21,25;34,33;12;1,65;7,6;5,7;6,87;7,15;3,94;0;3;1;5;0;30;5,49;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
23737;AZEITONA TIO PACO VERDE FATIAD BALDE 2KG;CX;6;7898174850247;20057000;1709201;TIO PACO;31;52,38;52,38;60,11;21,25;;12;1,65;7,6;66,51;73,6;73,6;0;0;0;0;2;0;238;58,84;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
23729;AZEITONA TIO PACO VERDE GRAUDA BALDE 2KG;CX;6;7898174851329;20057000;1709201;TIO PACO;8;42,94;42,94;49,28;21,25;;12;1,65;7,6;54,52;60,3;60,3;0;0;0;0;0;;;48,23;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
23730;AZEITONA TIO PACO VERDE MEDIA BALDE 2KG;CX;6;7898174850230;20057000;1709201;TIO PACO;18;41,76;41,76;47,92;21,25;;12;1,65;7,6;53,02;58,6;58,6;0;0;0;0;0;;;46,9;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
23735;AZEITONA TIO PACO VERDE MIUDA BALDE 2KG;CX;6;7898174851312;20057000;1709201;TIO PACO;6;34,81;34,81;39,94;21,25;;12;1,65;7,6;44,2;48,9;48,9;0;0;0;0;0;0;;39,1;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
23738;AZEITONA TIO PACO VERDE S/CAR BALDE 2KG;CX;6;7898174850254;20057000;1709201;TIO PACO;33;52,38;52,38;60,11;21,25;;12;1,65;7,6;66,51;73,6;73,6;0;0;0;0;2;0;248;58,84;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
11561;AZEITONA VALE FERTIL PTA C/CAR SH 150G;CX;24;7896272004234;20057000;1709200;VALE FERTIL;149;3,88;3,79;4,35;21,25;34,33;12;1,65;7,6;4,76;5,37;5,59;3,96;9;22;24;92;1;4;4,45;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
11926;AZEITONA VALE FERTIL PTA C/CAR VD 200G;CX;24;7896272000076;20057000;1709200;VALE FERTIL;8;6,73;6,73;8,43;21,25;34,33;12;1,65;7,6;8,55;10,5;10,93;3,94;2;2;1;2;0;6;8,43;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
23164;AZEITONA VALE FERTIL PTA FAT DOY PK 120G;CX;24;7896272009079;20057000;1709200;VALE FERTIL;112;5,22;4,79;5,5;21,25;34,33;12;1,65;7,6;4,58;7,1;7,39;3,96;10;24;12;15;0;8;5,99;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
23165;AZEITONA VALE FERTIL PTA FAT VD 160G;CX;24;7896272001721;20057000;1709200;VALE FERTIL;16;8,85;8,85;11,09;21,25;34,33;12;1,65;7,6;9,14;14,3;14,89;3,96;1;2;1;0;0;20;11,09;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
12424;AZEITONA VALE FERTIL PTA PRE AZA VD 360G;CX;12;7896272002230;20057000;1709200;VALE FERTIL;9;22,36;22,37;27,97;21,25;34,33;12;1,65;7,6;24,13;35,25;36,7;3,94;0;0;3;0;0;22;28;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
15701;AZEITONA VALE FERTIL PTA S/CAR SH 120G;CX;24;7896272003367;20057000;1709200;VALE FERTIL;98;5,26;5,26;6,04;21,25;34,33;12;1,65;7,6;4,77;7,58;7,89;3,96;8;67;50;0;1;3;6,04;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
14654;AZEITONA VALE FERTIL PTA S/CAR VD 160G;CX;24;7896272003350;20057000;1709200;VALE FERTIL;9;8,92;8,7;10,73;21,25;34,33;12;1,65;7,6;9,88;14,3;14,89;3,96;12;3;7;4;0;2;11,16;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
20301;AZEITONA VALE FERTIL VE RCH ANCH VD 130G;CX;12;7896272005682;20057000;1709200;VALE FERTIL;6;8,44;8,44;9,69;21,25;34,33;12;1,65;7,6;10,72;12,14;12,64;3,94;0;1;1;0;0;22;9,69;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
20299;AZEITONA VALE FERTIL VE RCH PRES VD 130G;CX;12;7896272005712;20057000;1709200;VALE FERTIL;6;8,44;8,44;9,69;21,25;34,33;12;1,65;7,6;10,23;11,42;11,89;3,94;0;0;1;0;0;45;9,69;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
20302;AZEITONA VALE FERTIL VE RCH QUEI VD 130G;CX;12;7896272005729;20057000;1709200;VALE FERTIL;5;8,44;8,44;9,69;21,25;34,33;12;1,65;7,6;10,72;12,14;12,64;3,94;1;1;0;0;0;37;9,69;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
20629;AZEITONA VALE FERTIL VED R C/LIM VD 130G;CX;12;7896272005705;20057000;1709200;VALE FERTIL;3;6,07;6,07;7,6;21,25;34,33;12;1,65;7,6;7,71;10,26;10,68;3,94;0;0;0;1;0;22;7,6;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
12427;AZEITONA VALE FERTIL VER C/CAR SH 150G;CX;24;7896272004180;20057000;1709200;VALE FERTIL;597;2,52;2,52;3,15;21,25;34,33;12;1,65;7,6;3,2;3,74;3,89;3,96;66;315;401;197;10;2;3,15;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
7967;AZEITONA VALE FERTIL VER C/CAR VD 200G;CX;24;7896272000021;20057000;1709200;VALE FERTIL;23;4,8;5,29;6,35;21,25;34,33;12;1,65;7,6;7,67;7,48;7,79;3,96;6;6;16;2;0;3;6,01;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
7983;AZEITONA VALE FERTIL VER FAT SH 120G;CX;24;7896272004197;20057000;1709200;VALE FERTIL;407;2,94;2,96;3,7;21,25;34,33;12;1,65;7,6;3,83;4,7;4,89;3,96;223;572;505;504;17;0;3,68;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
16351;AZEITONA VALE FERTIL VER RC SALM VD 130G;CX;12;7896272005736;20057000;1709200;VALE FERTIL;7;8,44;8,41;9,65;21,25;34,33;12;1,65;7,6;10,23;12,09;12,59;3,96;0;2;0;0;0;26;9,69;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
23899;AZEITONA VALE FERTIL VER REC ALH VD 170G;CX;12;7896272010082;20057000;1709200;VALE FERTIL;7;7,29;7,49;9,38;21,25;34,33;12;1,65;7,6;9,26;12,14;12,64;3,94;1;0;0;0;0;;9,13;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
23900;AZEITONA VALE FERTIL VER REC CEB VD 130G;CX;12;7896272012604;20057000;1709200;VALE FERTIL;4;6,06;6,2;7,76;21,25;34,33;12;1,65;7,6;6,54;11,42;11,89;3,94;0;0;0;0;0;;7,59;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
23901;AZEITONA VALE FERTIL VER REC TOM VD 130G;CX;12;7896272012611;20057000;1709200;VALE FERTIL;7;6,12;6,12;7,66;21,25;34,33;12;1,65;7,6;7,77;10,26;10,68;3,94;0;1;0;0;0;52;7,66;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
7970;AZEITONA VALE FERTIL VER RECH SH 150G;CX;24;7896272004210;20057000;1709200;VALE FERTIL;147;3,75;3,75;4,3;21,25;34,33;12;1,65;7,6;4,76;5,37;5,59;3,96;25;96;92;134;3;1;4,3;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
7969;AZEITONA VALE FERTIL VER RECH VD 200G;CX;24;7896272000977;20057000;1709200;VALE FERTIL;43;9,34;8,09;9,88;21,25;34,33;12;1,65;7,6;10,05;13,08;13,62;3,94;8;3;2;5;0;16;10,3;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
7972;AZEITONA VALE FERTIL VER S/CAR SH 120G;CX;24;7896272004203;20057000;1709200;VALE FERTIL;559;3,02;3,02;3,79;21,25;34,33;12;1,65;7,6;3,84;4,7;4,89;3,96;69;371;703;430;16;1;3,78;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
7968;AZEITONA VALE FERTIL VER S/CAR VD 160G;CX;24;7896272000830;20057000;1709200;VALE FERTIL;3;5,58;5,86;7,33;21,25;34,33;12;1,65;7,6;7,09;8,83;9,19;3,96;17;17;25;24;0;0;6,99;1;MERCEARIA SALGADA;103;CONSERVAS;1;AZEITONAS
